location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city
Sheffield Devonshire Green - UKA00575,2025-02-07T03:00:00Z,NA,6,55,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T04:00:00Z,NA,5,55,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T05:00:00Z,NA,2,54,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T06:00:00Z,NA,4,53,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T07:00:00Z,NA,6,51,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T08:00:00Z,NA,6,51,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T09:00:00Z,NA,15,44,14,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T10:00:00Z,NA,14,41,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T11:00:00Z,NA,12,38,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T12:00:00Z,NA,9,37,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T13:00:00Z,NA,6,39,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T14:00:00Z,NA,5,42,13,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T15:00:00Z,NA,4,46,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T16:00:00Z,NA,4,51,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T17:00:00Z,NA,3,56,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T18:00:00Z,NA,3,56,12,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T19:00:00Z,NA,4,65,11,6,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T20:00:00Z,NA,5,68,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T21:00:00Z,NA,5,68,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T22:00:00Z,NA,6,68,10,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-07T23:00:00Z,NA,6,67,9,5,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T00:00:00Z,NA,9.18,37.31959,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T01:00:00Z,NA,12,40,6,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T02:00:00Z,NA,11,40,6,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T03:00:00Z,NA,11,37,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T04:00:00Z,NA,11,36,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T05:00:00Z,NA,8,35,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T06:00:00Z,NA,7,34,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T07:00:00Z,NA,8,33,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T08:00:00Z,NA,9,33,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T09:00:00Z,NA,8,33,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T10:00:00Z,NA,6,35,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T11:00:00Z,NA,7,36,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T12:00:00Z,NA,5,39,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T13:00:00Z,NA,5,41,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T14:00:00Z,NA,5,44,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T15:00:00Z,NA,6,48,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T16:00:00Z,NA,5,53,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T17:00:00Z,NA,5,57,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T18:00:00Z,NA,7,60,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T19:00:00Z,NA,8,63,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T20:00:00Z,NA,8,64,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T21:00:00Z,NA,10,64,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T22:00:00Z,NA,15,64,6,3,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-08T23:00:00Z,NA,15,64,6,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T01:00:00Z,NA,7,40,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T02:00:00Z,NA,5,39,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T03:00:00Z,NA,5,39,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T04:00:00Z,NA,4,39,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T05:00:00Z,NA,5,38,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T06:00:00Z,NA,7,37,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T07:00:00Z,NA,16,35,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T08:00:00Z,NA,15,34,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T09:00:00Z,NA,15,34,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T10:00:00Z,NA,8,34,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T11:00:00Z,NA,5,36,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T12:00:00Z,NA,5,37,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T13:00:00Z,NA,6,40,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T14:00:00Z,NA,8,44,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T15:00:00Z,NA,9,48,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T16:00:00Z,NA,11,52,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T17:00:00Z,NA,12,54,8,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T18:00:00Z,NA,11,56,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T19:00:00Z,NA,16,55,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T20:00:00Z,NA,23,53,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T21:00:00Z,NA,17,50,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T22:00:00Z,NA,19,47,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-09T23:00:00Z,NA,17,44,9,4,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T01:00:00Z,NA,17,18,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T02:00:00Z,NA,17,17,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T03:00:00Z,NA,9,17,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T04:00:00Z,NA,9,19,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T05:00:00Z,NA,4,22,13,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T06:00:00Z,NA,6,25,13,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T07:00:00Z,NA,12,28,13,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T08:00:00Z,NA,18,29,13,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T09:00:00Z,NA,23,29,13,8,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T10:00:00Z,NA,28,29,13,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T11:00:00Z,NA,21,29,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T12:00:00Z,NA,15,30,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T13:00:00Z,NA,14,30,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T14:00:00Z,NA,16,32,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T15:00:00Z,NA,14,34,15,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T16:00:00Z,NA,16,37,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T17:00:00Z,NA,17,42,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T18:00:00Z,NA,23,46,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T19:00:00Z,NA,21,48,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T20:00:00Z,NA,20,50,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T21:00:00Z,NA,14,51,15,10,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T22:00:00Z,NA,12,52,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-10T23:00:00Z,NA,11,52,14,9,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T00:00:00Z,NA,18.7425,31.73163,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T01:00:00Z,NA,16.25625,35.12432,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T02:00:00Z,NA,16.63875,32.52991,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T03:00:00Z,NA,19.31625,27.54066,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T04:00:00Z,NA,11.0925,37.12002,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T05:00:00Z,NA,9.37125,38.11787,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T06:00:00Z,NA,7.45875,39.11572,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T07:00:00Z,NA,6.12,42.30884,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T08:00:00Z,NA,4.9725,44.70368,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T09:00:00Z,NA,4.78125,49.8925,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T10:00:00Z,NA,6.69375,47.09852,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T11:00:00Z,NA,6.885,55.28089,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T12:00:00Z,NA,5.355,66.45681,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T13:00:00Z,NA,5.54625,64.86025,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T14:00:00Z,NA,7.45875,61.06842,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T15:00:00Z,NA,9.75375,63.8624,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T16:00:00Z,NA,8.7975,61.66713,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T17:00:00Z,NA,11.28375,55.68003,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T18:00:00Z,NA,13.57875,51.08992,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T19:00:00Z,NA,20.2725,40.71228,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T20:00:00Z,NA,20.2725,36.52131,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T21:00:00Z,NA,15.10875,39.914,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T22:00:00Z,NA,10.71,46.49981,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-11T23:00:00Z,NA,9.75375,47.8968,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T01:00:00Z,NA,13.77,52.08777,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T04:00:00Z,NA,12.04875,58.87315,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T05:00:00Z,NA,8.98875,62.66498,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T06:00:00Z,NA,6.69375,63.06412,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T07:00:00Z,NA,8.7975,63.46326,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T08:00:00Z,NA,13.96125,58.47401,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T09:00:00Z,NA,23.14125,48.49551,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T10:00:00Z,NA,34.0425,39.71443,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T11:00:00Z,NA,33.85125,37.9183,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T12:00:00Z,NA,30.9825,41.9097,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T13:00:00Z,NA,26.3925,47.49766,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T14:00:00Z,NA,23.3325,51.08992,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T15:00:00Z,NA,18.55125,55.8796,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T16:00:00Z,NA,26.01,48.29594,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T17:00:00Z,NA,26.775,48.69508,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T18:00:00Z,NA,34.0425,43.70583,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T19:00:00Z,NA,28.49625,48.29594,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T20:00:00Z,NA,32.5125,44.30454,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T21:00:00Z,NA,20.655,54.08347,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T22:00:00Z,NA,19.31625,53.28519,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-13T23:00:00Z,NA,17.78625,52.68648,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T00:00:00Z,NA,12.81375,58.67358,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T01:00:00Z,NA,10.13625,61.8667,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T02:00:00Z,NA,8.98875,63.26369,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T04:00:00Z,NA,9.18,62.26584,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T05:00:00Z,NA,7.84125,64.46111,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T06:00:00Z,NA,7.65,65.65853,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T07:00:00Z,NA,10.3275,63.46326,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T08:00:00Z,NA,14.9175,58.47401,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T09:00:00Z,NA,30.02625,46.10067,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T10:00:00Z,NA,43.2225,33.9269,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T11:00:00Z,NA,37.485,39.71443,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T12:00:00Z,NA,33.66,43.50626,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T13:00:00Z,NA,34.425,42.90755,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T14:00:00Z,NA,34.0425,42.30884,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T15:00:00Z,NA,25.81875,49.29379,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T16:00:00Z,NA,30.79125,44.10497,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T17:00:00Z,NA,38.6325,33.72733,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T18:00:00Z,NA,43.41375,29.9355,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T19:00:00Z,NA,38.82375,31.9312,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T20:00:00Z,NA,34.8075,33.9269,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T21:00:00Z,NA,34.8075,30.13507,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T22:00:00Z,NA,32.895,29.73593,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-14T23:00:00Z,NA,29.64375,31.73163,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T00:00:00Z,NA,27.73125,32.72948,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T01:00:00Z,NA,24.0975,32.13077,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T02:00:00Z,NA,26.20125,28.33894,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T03:00:00Z,NA,28.11375,27.34109,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T04:00:00Z,NA,30.79125,25.14582,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T05:00:00Z,NA,26.01,27.34109,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T06:00:00Z,NA,22.95,27.54066,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T07:00:00Z,NA,25.6275,23.15012,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T08:00:00Z,NA,26.775,21.15442,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T09:00:00Z,NA,29.4525,18.36044,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T10:00:00Z,NA,27.9225,19.55786,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T11:00:00Z,NA,31.93875,17.16302,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T12:00:00Z,NA,30.79125,19.957,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T13:00:00Z,NA,31.365,19.75743,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T14:00:00Z,NA,34.0425,19.15872,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T15:00:00Z,NA,40.73625,13.17162,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T16:00:00Z,NA,39.3975,15.56646,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T17:00:00Z,NA,40.35375,12.37334,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T18:00:00Z,NA,43.41375,9.37979,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T19:00:00Z,NA,41.50125,8.78108,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T20:00:00Z,NA,39.3975,11.57506,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T21:00:00Z,NA,32.70375,15.9656,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T22:00:00Z,NA,27.34875,19.35829,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-15T23:00:00Z,NA,22.95,22.55141,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T00:00:00Z,NA,23.14125,21.15442,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T01:00:00Z,NA,21.42,23.15012,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T02:00:00Z,NA,20.46375,24.54711,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T03:00:00Z,NA,18.55125,25.9441,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T04:00:00Z,NA,15.87375,27.9398,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T05:00:00Z,NA,13.77,30.73378,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T06:00:00Z,NA,13.19625,33.32819,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T07:00:00Z,NA,12.43125,33.9269,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T08:00:00Z,NA,13.77,31.73163,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T09:00:00Z,NA,13.77,34.12647,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T10:00:00Z,NA,19.5075,29.9355,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T11:00:00Z,NA,19.125,32.13077,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T12:00:00Z,NA,27.73125,25.9441,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T13:00:00Z,NA,32.13,25.34539,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T14:00:00Z,NA,26.96625,33.9269,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T15:00:00Z,NA,30.9825,31.53206,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T16:00:00Z,NA,34.99875,28.93765,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T17:00:00Z,NA,26.20125,35.9226,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T18:00:00Z,NA,22.95,36.12217,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T19:00:00Z,NA,29.64375,32.13077,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T20:00:00Z,NA,30.6,32.52991,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T21:00:00Z,NA,23.14125,39.914,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T22:00:00Z,NA,21.42,41.11142,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-16T23:00:00Z,NA,19.69875,42.90755,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T00:00:00Z,NA,16.4475,48.29594,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T01:00:00Z,NA,16.63875,49.29379,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T03:00:00Z,NA,17.2125,46.10067,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T04:00:00Z,NA,16.4475,42.90755,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T05:00:00Z,NA,13.19625,44.30454,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T06:00:00Z,NA,13.57875,40.91185,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T07:00:00Z,NA,22.5675,33.52776,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T08:00:00Z,NA,27.34875,29.9355,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T09:00:00Z,NA,36.14625,22.15227,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T10:00:00Z,NA,40.73625,18.95915,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T11:00:00Z,NA,38.44125,21.55356,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T12:00:00Z,NA,36.14625,25.54496,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T13:00:00Z,NA,32.32125,30.93335,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T14:00:00Z,NA,32.5125,31.9312,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T15:00:00Z,NA,31.365,34.72518,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T16:00:00Z,NA,32.895,36.12217,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T17:00:00Z,NA,30.40875,40.71228,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T18:00:00Z,NA,24.28875,44.10497,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T19:00:00Z,NA,22.95,45.9011,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T20:00:00Z,NA,21.22875,47.49766,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T21:00:00Z,NA,14.9175,54.48261,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T22:00:00Z,NA,14.1525,54.48261,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-17T23:00:00Z,NA,14.1525,53.08562,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T00:00:00Z,NA,14.9175,52.28734,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T01:00:00Z,NA,13.3875,53.8839,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T02:00:00Z,NA,12.04875,NA,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T03:00:00Z,NA,13.3875,53.8839,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T04:00:00Z,NA,13.77,48.09637,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T05:00:00Z,NA,13.005,47.09852,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T06:00:00Z,NA,13.57875,41.51056,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T07:00:00Z,NA,22.37625,30.93335,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T08:00:00Z,NA,60.24375,0.59871,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T09:00:00Z,NA,43.79625,13.57076,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T10:00:00Z,NA,43.605,15.16732,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T11:00:00Z,NA,34.23375,23.15012,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T12:00:00Z,NA,30.9825,29.73593,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T13:00:00Z,NA,31.365,33.32819,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T14:00:00Z,NA,31.93875,38.31744,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T15:00:00Z,NA,29.26125,43.70583,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T16:00:00Z,NA,NA,33.32819,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T17:00:00Z,NA,31.7475,32.72948,NA,NA,Sheffield
Sheffield Devonshire Green - UKA00575,2025-02-18T18:00:00Z,NA,31.17375,31.9312,NA,NA,Sheffield
