location_name,datetimeLocal,unit,no2,o3,pm10,pm25,city,so2
Hull Freetown - UKA00450,2024-02-21T00:06:00Z,µg/m³,26,57,9,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:07:00Z,µg/m³,21,54,10,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:08:00Z,µg/m³,46,49,10,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:09:00Z,µg/m³,48,43,10,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:10:00Z,µg/m³,31,40,11,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:11:00Z,µg/m³,32,37,11,5,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:12:00Z,µg/m³,31,35,11,6,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:13:00Z,µg/m³,31,33,11,6,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:14:00Z,µg/m³,33,32,11,6,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:15:00Z,µg/m³,50,29,11,6,Hull,3
Hull Freetown - UKA00450,2024-02-21T00:16:00Z,µg/m³,21,33,11,6,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:17:00Z,µg/m³,19,40,10,6,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:18:00Z,µg/m³,13,44,10,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:20:00Z,µg/m³,12,52,9,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:22:00Z,µg/m³,24,57,9,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:23:00Z,µg/m³,23,61,9,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:00:00Z,µg/m³,19,60,8,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:01:00Z,µg/m³,17,NA,8,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:02:00Z,µg/m³,13,56,9,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:03:00Z,µg/m³,13,55,9,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:04:00Z,µg/m³,11,54,9,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:05:00Z,µg/m³,14,53,8,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:06:00Z,µg/m³,23,52,8,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:07:00Z,µg/m³,37,49,8,5,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:08:00Z,µg/m³,57,44,8,5,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:09:00Z,µg/m³,53,39,8,5,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:10:00Z,µg/m³,55,33,7,5,Hull,3
Hull Freetown - UKA00450,2024-03-21T00:11:00Z,µg/m³,56,28,8,5,Hull,3
Hull Freetown - UKA00450,2024-03-21T00:12:00Z,µg/m³,50,22,9,5,Hull,3
Hull Freetown - UKA00450,2024-03-21T00:13:00Z,µg/m³,42,18,9,5,Hull,3
Hull Freetown - UKA00450,2024-03-21T00:14:00Z,µg/m³,42,15,9,5,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:15:00Z,µg/m³,36,14,9,6,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:16:00Z,µg/m³,35,15,9,6,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:17:00Z,µg/m³,36,16,10,6,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:18:00Z,µg/m³,38,17,10,6,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:19:00Z,µg/m³,45,18,11,7,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:20:00Z,µg/m³,42,18,11,7,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:22:00Z,µg/m³,53,15,12,8,Hull,2
Hull Freetown - UKA00450,2024-03-21T00:23:00Z,µg/m³,43,15,13,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:00:00Z,µg/m³,31,15,13,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:02:00Z,µg/m³,21,18,14,9,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:03:00Z,µg/m³,20,21,14,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:04:00Z,µg/m³,25,23,14,9,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:05:00Z,µg/m³,27,26,14,10,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:06:00Z,µg/m³,22,30,14,10,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:07:00Z,µg/m³,38,30,15,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:08:00Z,µg/m³,49,28,14,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:09:00Z,µg/m³,40,26,15,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:10:00Z,µg/m³,38,24,14,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:11:00Z,µg/m³,35,22,13,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:12:00Z,µg/m³,33,22,13,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:13:00Z,µg/m³,28,22,13,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:14:00Z,µg/m³,28,22,13,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:15:00Z,µg/m³,30,24,14,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:16:00Z,µg/m³,47,24,16,9,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:17:00Z,µg/m³,49,24,20,10,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:18:00Z,µg/m³,62,22,24,10,Hull,3
Hull Freetown - UKA00450,2024-04-21T00:19:00Z,µg/m³,58,19,25,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:20:00Z,µg/m³,52,16,26,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:21:00Z,µg/m³,54,13,27,10,Hull,3
Hull Freetown - UKA00450,2024-04-21T00:22:00Z,µg/m³,47,10,27,10,Hull,2
Hull Freetown - UKA00450,2024-04-21T00:23:00Z,µg/m³,42,6,28,11,Hull,2
Hull Freetown - UKA00450,2024-05-21T00:00:00Z,µg/m³,36,5,29,11,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:02:00Z,µg/m³,21,6,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:03:00Z,µg/m³,14,8,31,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:04:00Z,µg/m³,10,12,31,13,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:05:00Z,µg/m³,8,16,31,13,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:06:00Z,µg/m³,7,21,31,13,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:07:00Z,µg/m³,8,27,31,13,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:08:00Z,µg/m³,14,31,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:09:00Z,µg/m³,20,34,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:10:00Z,µg/m³,32,35,30,12,Hull,2
Hull Freetown - UKA00450,2024-05-21T00:11:00Z,µg/m³,20,37,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:12:00Z,µg/m³,15,38,31,12,Hull,2
Hull Freetown - UKA00450,2024-05-21T00:13:00Z,µg/m³,14,38,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:14:00Z,µg/m³,14,37,30,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:15:00Z,µg/m³,20,36,29,12,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:16:00Z,µg/m³,19,37,27,11,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:17:00Z,µg/m³,29,37,24,11,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:18:00Z,µg/m³,24,38,19,10,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:19:00Z,µg/m³,16,39,18,10,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:20:00Z,µg/m³,18,40,17,10,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:21:00Z,µg/m³,26,39,17,10,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:22:00Z,µg/m³,14,38,16,9,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:00:00Z,µg/m³,15,38,15,8,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:02:00Z,µg/m³,8,40,14,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:03:00Z,µg/m³,7,40,13,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:04:00Z,µg/m³,6,40,13,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:05:00Z,µg/m³,4,42,13,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:06:00Z,µg/m³,5,42,14,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:07:00Z,µg/m³,7,42,14,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:08:00Z,µg/m³,12,41,14,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:09:00Z,µg/m³,16,40,14,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:10:00Z,µg/m³,15,40,14,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:11:00Z,µg/m³,11,40,13,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:12:00Z,µg/m³,8,41,13,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:13:00Z,µg/m³,9,41,13,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:14:00Z,µg/m³,6,42,13,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:15:00Z,µg/m³,9,44,12,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:16:00Z,µg/m³,14,46,12,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:17:00Z,µg/m³,24,46,11,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:18:00Z,µg/m³,23,45,11,7,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:19:00Z,µg/m³,18,44,11,6,Hull,1
Hull Freetown - UKA00450,2024-06-21T00:20:00Z,µg/m³,12,44,11,6,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:00:00Z,µg/m³,5,49,10,6,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:03:00Z,µg/m³,3,61,10,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:04:00Z,µg/m³,3,63,9,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:05:00Z,µg/m³,4,63,9,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:06:00Z,µg/m³,4,64,9,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:07:00Z,µg/m³,4,64,9,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:08:00Z,µg/m³,11,63,9,5,Hull,0
Hull Freetown - UKA00450,2024-07-21T00:09:00Z,µg/m³,15,61,9,5,Hull,0
Hull Freetown - UKA00450,2024-07-21T00:10:00Z,µg/m³,16,59,9,5,Hull,0
Hull Freetown - UKA00450,2024-07-21T00:11:00Z,µg/m³,11,58,9,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:12:00Z,µg/m³,8,57,10,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:13:00Z,µg/m³,4,58,10,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:14:00Z,µg/m³,4,59,10,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:15:00Z,µg/m³,6,60,11,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:16:00Z,µg/m³,18,60,11,5,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:17:00Z,µg/m³,29,59,12,6,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:18:00Z,µg/m³,22,60,13,6,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:19:00Z,µg/m³,25,61,15,8,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:21:00Z,µg/m³,34,54,16,9,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:22:00Z,µg/m³,28,51,17,9,Hull,1
Hull Freetown - UKA00450,2024-07-21T00:23:00Z,µg/m³,29,47,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:00:00Z,µg/m³,26,44,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:01:00Z,µg/m³,17,44,17,10,Hull,0
Hull Freetown - UKA00450,2024-08-21T00:02:00Z,µg/m³,12,44,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:03:00Z,µg/m³,12,42,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:04:00Z,µg/m³,4,46,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:05:00Z,µg/m³,4,50,17,10,Hull,0
Hull Freetown - UKA00450,2024-08-21T00:06:00Z,µg/m³,8,53,17,10,Hull,0
Hull Freetown - UKA00450,2024-08-21T00:07:00Z,µg/m³,14,56,17,10,Hull,0
Hull Freetown - UKA00450,2024-08-21T00:08:00Z,µg/m³,24,59,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:09:00Z,µg/m³,22,60,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:10:00Z,µg/m³,16,61,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:11:00Z,µg/m³,15,62,17,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:12:00Z,µg/m³,13,62,18,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:13:00Z,µg/m³,14,62,18,11,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:14:00Z,µg/m³,16,61,19,11,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:15:00Z,µg/m³,16,61,19,11,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:16:00Z,µg/m³,15,63,20,11,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:17:00Z,µg/m³,23,63,19,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:18:00Z,µg/m³,18,64,19,10,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:19:00Z,µg/m³,8,66,16,7,Hull,1
Hull Freetown - UKA00450,2024-08-21T00:21:00Z,µg/m³,4,69,15,7,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:02:00Z,µg/m³,2,76,15,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:03:00Z,µg/m³,2,76,15,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:04:00Z,µg/m³,3,76,16,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:05:00Z,µg/m³,4,75,16,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:06:00Z,µg/m³,5,74,16,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:07:00Z,µg/m³,8,73,17,7,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:08:00Z,µg/m³,19,71,17,7,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:09:00Z,µg/m³,25,68,18,7,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:10:00Z,µg/m³,17,67,18,7,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:11:00Z,µg/m³,14,65,18,7,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:12:00Z,µg/m³,12,64,18,7,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:13:00Z,µg/m³,11,64,18,7,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:15:00Z,µg/m³,16,62,17,7,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:16:00Z,µg/m³,20,63,17,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:17:00Z,µg/m³,27,63,17,6,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:18:00Z,µg/m³,14,63,17,6,Hull,1
Hull Freetown - UKA00450,2024-09-21T00:19:00Z,µg/m³,9,64,17,6,Hull,0
Hull Freetown - UKA00450,2024-09-21T00:20:00Z,µg/m³,5,65,17,6,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:00:00Z,µg/m³,7,68,16,6,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:03:00Z,µg/m³,1,70,14,6,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:04:00Z,µg/m³,1,69,14,5,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:05:00Z,µg/m³,3,67,13,5,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:06:00Z,µg/m³,7,65,13,5,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:07:00Z,µg/m³,15,63,12,5,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:08:00Z,µg/m³,51,57,12,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:09:00Z,µg/m³,59,49,11,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:10:00Z,µg/m³,48,43,11,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:11:00Z,µg/m³,39,38,11,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:12:00Z,µg/m³,21,37,10,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:13:00Z,µg/m³,16,37,10,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:14:00Z,µg/m³,18,37,10,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:15:00Z,µg/m³,20,37,10,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:16:00Z,µg/m³,29,41,9,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:17:00Z,µg/m³,28,46,9,4,Hull,1
Hull Freetown - UKA00450,2024-10-21T00:18:00Z,µg/m³,18,51,8,4,Hull,0
Hull Freetown - UKA00450,2024-10-21T00:19:00Z,µg/m³,11,56,8,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:02:00Z,µg/m³,1,68,7,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:03:00Z,µg/m³,3,69,7,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:04:00Z,µg/m³,3,69,7,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:05:00Z,µg/m³,2,69,7,3,Hull,NA
Hull Freetown - UKA00450,2024-11-21T00:06:00Z,µg/m³,7,68,7,3,Hull,NA
Hull Freetown - UKA00450,2024-11-21T00:07:00Z,µg/m³,20,66,7,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:08:00Z,µg/m³,27,64,7,3,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:09:00Z,µg/m³,31,61,8,3,Hull,0
Hull Freetown - UKA00450,2024-11-21T00:10:00Z,µg/m³,24,58,8,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:11:00Z,µg/m³,18,57,8,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:12:00Z,µg/m³,14,56,9,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:13:00Z,µg/m³,15,56,10,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:14:00Z,µg/m³,11,56,10,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:15:00Z,µg/m³,12,56,10,4,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:16:00Z,µg/m³,13,57,11,5,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:17:00Z,µg/m³,15,58,11,5,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:18:00Z,µg/m³,12,59,12,5,Hull,1
Hull Freetown - UKA00450,2024-11-21T00:19:00Z,µg/m³,8,60,12,5,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:02:00Z,µg/m³,2,67,16,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:03:00Z,µg/m³,3,68,16,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:04:00Z,µg/m³,1,68,17,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:05:00Z,µg/m³,2,68,17,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:06:00Z,µg/m³,7,67,17,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:07:00Z,µg/m³,6,66,17,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:08:00Z,µg/m³,14,63,17,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:09:00Z,µg/m³,14,60,16,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:10:00Z,µg/m³,19,NA,17,8,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:11:00Z,µg/m³,15,NA,16,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:12:00Z,µg/m³,10,NA,16,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:13:00Z,µg/m³,11,NA,15,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:14:00Z,µg/m³,10,NA,15,7,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:15:00Z,µg/m³,11,56,14,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:16:00Z,µg/m³,14,56,13,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:17:00Z,µg/m³,15,55,13,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:18:00Z,µg/m³,15,56,12,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:19:00Z,µg/m³,20,55,12,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:20:00Z,µg/m³,26,51,12,6,Hull,0
Hull Freetown - UKA00450,2024-12-21T00:21:00Z,µg/m³,24,48,12,7,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:22:00Z,µg/m³,20,45,13,8,Hull,1
Hull Freetown - UKA00450,2024-12-21T00:23:00Z,µg/m³,23,42,13,9,Hull,0
Hull Freetown - UKA00450,2024-02-21T00:17:00Z,µg/m³,17,54,11,6,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:18:00Z,µg/m³,17,53,11,6,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:19:00Z,µg/m³,17,53,10,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:20:00Z,µg/m³,19,53,9,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:21:00Z,µg/m³,15,53,8,5,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:22:00Z,µg/m³,14,53,8,4,Hull,1
Hull Freetown - UKA00450,2024-02-21T00:23:00Z,µg/m³,13,54,7,4,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:00:00Z,µg/m³,11,54,6,4,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:01:00Z,µg/m³,8,55,6,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:02:00Z,µg/m³,7,56,5,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:03:00Z,µg/m³,7,57,5,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:04:00Z,µg/m³,6,58,4,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:05:00Z,µg/m³,7,59,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:06:00Z,µg/m³,14,59,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:07:00Z,µg/m³,15,59,3,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:08:00Z,µg/m³,12,59,3,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:09:00Z,µg/m³,24,57,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:10:00Z,µg/m³,16,56,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:11:00Z,µg/m³,10,57,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:12:00Z,µg/m³,7,57,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:13:00Z,µg/m³,17,57,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:14:00Z,µg/m³,16,58,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:15:00Z,µg/m³,16,59,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:16:00Z,µg/m³,16,60,4,2,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:17:00Z,µg/m³,12,63,5,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:18:00Z,µg/m³,22,64,5,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:19:00Z,µg/m³,30,63,6,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:20:00Z,µg/m³,26,61,6,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:21:00Z,µg/m³,21,61,7,3,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:22:00Z,µg/m³,18,60,7,4,Hull,1
Hull Freetown - UKA00450,2024-03-21T00:23:00Z,µg/m³,21,59,8,4,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:00:00Z,µg/m³,18,58,8,4,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:01:00Z,µg/m³,12,58,8,4,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:02:00Z,µg/m³,8,59,9,4,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:04:00Z,µg/m³,8,63,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:06:00Z,µg/m³,7,67,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:07:00Z,µg/m³,8,69,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:08:00Z,µg/m³,24,68,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:09:00Z,µg/m³,32,66,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:10:00Z,µg/m³,15,65,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:11:00Z,µg/m³,14,64,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:12:00Z,µg/m³,15,62,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:13:00Z,µg/m³,17,59,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:14:00Z,µg/m³,15,56,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:15:00Z,µg/m³,15,55,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:16:00Z,µg/m³,12,55,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:17:00Z,µg/m³,13,57,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:18:00Z,µg/m³,10,57,9,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:19:00Z,µg/m³,7,57,10,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:20:00Z,µg/m³,6,57,11,5,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:21:00Z,µg/m³,7,59,12,6,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:22:00Z,µg/m³,5,60,13,6,Hull,1
Hull Freetown - UKA00450,2024-04-21T00:23:00Z,µg/m³,4,61,14,7,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:00:00Z,µg/m³,3,62,15,7,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:01:00Z,µg/m³,3,63,16,7,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:02:00Z,µg/m³,2,64,17,8,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:03:00Z,µg/m³,4,64,17,8,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:04:00Z,µg/m³,5,64,18,8,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:05:00Z,µg/m³,5,64,19,9,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:06:00Z,µg/m³,10,63,20,9,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:07:00Z,µg/m³,14,62,20,9,Hull,1
Hull Freetown - UKA00450,2024-05-21T00:08:00Z,µg/m³,16,60,21,9,Hull,1
